gene_id,id,astrocytes_1,astrocytes_2,endothelial_1,endothelial_2,microglia_macrophage_1,microglia_macrophage_2,myelinating_oligodendrocyte_1,myelinating_oligodendrocyte_2,neurons_1,neurons_2,newly_formed_oligodendrocyte_1,newly_formed_oligodendrocyte_2,opc_1,opc_2
"Adra1b - Mus musculus",104774,6.713619,5.501695,0.110001,0.1,0.186609,0.323908,1.821597,3.170614,5.06225,3.655103,1.400534,1.894113,1.219549,1.568693
"Adra1d - Mus musculus",106673,0.1,0.1,0.1,0.1,0.1,0.199617,0.984053,0.904995,0.469067,0.241669,0.34502,0.490487,0.364638,0.570218
"Adra2a - Mus musculus",87934,17.289507,16.584574,0.85109,0.691463,3.211393,5.003784,0.1,0.534495,8.034612,7.546847,0.114929,0.183763,1.252265,1.529872
"Adra2b - Mus musculus",87935,0.1,0.1,0.133401,0.178128,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Adra2c - Mus musculus",87936,0.1,0.1,0.1,0.1,0.138291,0.293542,0.1,0.258082,2.298045,1.785876,0.1,0.243823,0.250424,0.499559
"Adrb1 - Mus musculus",87937,11.612265,13.708426,0.313898,0.306573,8.782587,8.177085,0.1,0.667848,3.185121,2.452194,0.491431,0.966132,1.549488,1.410464
"Adrb2 - Mus musculus",87938,0.51255,0.511856,8.077303,8.812819,119.583331,86.823993,0.1,0.133033,0.405874,0.208699,0.1,0.1,3.680885,1.148408
"Adrb3 - Mus musculus",87939,0.1,0.142926,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.11474
"Adrbk1 - Mus musculus",87940,17.441677,17.17242,18.160639,19.589712,95.097351,122.2473,10.095921,13.837785,26.623331,24.726269,13.959516,21.242641,21.349792,27.761271
"Adrbk2 - Mus musculus",87941,51.682433,46.829391,0.159983,0.26363,5.639413,4.200262,0.193058,0.811089,13.153842,16.526166,2.060105,2.716986,7.908778,4.828492
"Adrm1 - Mus musculus",3642386,6.219459,6.177418,10.208651,11.633006,8.534407,11.269713,7.73991,6.86883,7.097235,7.81849,7.628978,12.370229,4.616507,8.994977
"Adsl - Mus musculus",103202,9.595617,8.033427,11.170223,12.540396,7.47725,6.884553,4.081092,5.175588,4.488429,10.651635,6.806814,10.015072,7.125385,11.155435
"Adss - Mus musculus",87948,16.691185,14.510963,42.197492,42.922371,7.798391,5.040421,2.55042,4.430973,26.595134,25.481312,7.949568,5.931548,15.878001,13.111449
"Adssl1 - Mus musculus",87947,0.105793,0.154608,0.103094,0.1,8.032976,6.891031,72.244646,67.317559,1.029809,0.488131,18.458301,14.232392,0.88709,1.182166
"Aebp1 - Mus musculus",1197012,0.92594,1.145985,0.582852,0.721018,0.817625,0.963983,0.62056,0.56999,0.657234,0.226337,1.612577,1.891802,4.208853,4.960763
"Aebp2 - Mus musculus",1338038,12.105492,14.188902,7.82827,6.926375,18.402464,11.131001,2.006257,2.942717,10.419888,12.505942,7.137007,5.487648,13.693532,5.899882
"Aen - Mus musculus",1915298,3.744558,4.071813,2.170113,2.85663,5.098421,5.163535,3.082412,3.166292,8.340442,8.160652,3.505663,4.524158,4.194632,7.13066
"Aes - Mus musculus",95806,42.350412,43.148534,92.002586,98.043995,86.71632,108.21959,308.816829,268.042253,145.140487,141.199266,156.124584,199.008525,82.367212,135.971027
"AF067063 - Mus musculus",2687009,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"AF251705 - Mus musculus",2153249,0.166431,0.191185,0.185696,0.1,178.851536,187.05211,0.9639,1.514977,0.154679,0.131624,0.627584,0.370521,9.094437,5.756887
"AF366264 - Mus musculus",3648967,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"AF529169 - Mus musculus",2667167,0.1,0.39772,0.1,0.1,0.1,0.1,0.1,0.1,1.075066,0.776658,0.358593,0.327852,1.477764,1.289103
"Afap1 - Mus musculus",1917542,5.714488,5.216981,1.97942,1.749378,2.029495,1.398485,2.037129,3.414884,8.202372,5.65272,5.085862,5.500337,7.307402,6.332888
"Afap1l1 - Mus musculus",2147199,0.640822,0.767178,73.466221,72.996091,11.618276,8.644785,22.456362,23.946649,1.062431,0.771806,12.962501,10.683476,3.823154,3.964299
"Afap1l2 - Mus musculus",2147658,20.390296,21.430996,8.893576,8.466251,0.13983,0.373966,0.537337,1.412906,0.67405,2.136157,17.307179,19.6934,32.541646,38.1775
"Aff1 - Mus musculus",1100819,11.124604,14.826978,7.705845,7.056208,7.974722,4.718032,0.321815,0.891265,0.778992,0.76025,0.666764,0.83261,2.793467,2.480206
"Aff2 - Mus musculus",1202294,0.157619,0.213354,0.1,0.1,0.1,0.1,0.1,0.1,5.673907,7.117916,0.577888,0.401661,1.772954,0.845865
"Aff3 - Mus musculus",106927,1.818047,2.173518,0.166399,0.1,0.13349,0.199546,0.65123,1.485895,5.010294,4.975706,0.981611,1.296467,1.177771,1.575415
"Aff4 - Mus musculus",2136171,19.937415,24.279033,21.7577,21.108371,7.851747,3.915427,3.232691,5.517325,27.791691,41.785815,18.264463,12.138838,22.537972,13.943922
"Afg3l1 - Mus musculus",1928277,9.656718,9.917643,8.427653,7.705989,9.849847,11.511118,9.100706,9.685452,7.675741,7.346173,10.590563,12.699937,10.747831,14.205583
"Afg3l2 - Mus musculus",1916847,17.110009,13.457952,8.823068,9.827982,7.324764,5.949551,3.106422,3.837537,12.959823,13.877221,9.206663,8.417775,11.009671,12.677183
"Afm - Mus musculus",2429409,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Afmid - Mus musculus",2448704,0.884222,0.966049,0.391368,0.351671,1.470484,1.342413,0.178479,0.140325,0.756024,0.944039,0.330851,0.369207,0.490853,0.438077
"Afp - Mus musculus",87951,0.1,0.1,0.1,0.1,1.062267,1.053194,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Aftph - Mus musculus",1923012,8.711884,8.443996,8.938171,8.715386,11.786487,6.028917,1.955201,2.578473,8.585185,15.290851,7.07206,4.821309,11.834694,7.500999
"Aga - Mus musculus",104873,12.356792,9.620393,11.830654,10.908269,10.401535,7.228319,8.561913,11.066856,1.20613,1.963237,11.806824,12.020804,8.261495,7.377719
"Agap1 - Mus musculus",2653690,3.61608,5.172222,3.368593,3.333893,1.813453,1.335736,25.281656,20.473542,12.187446,11.904063,23.022676,18.832748,17.215661,20.715464
"Agap2 - Mus musculus",3580016,1.584542,2.119495,0.698094,0.603581,18.382543,26.303857,5.086239,26.876521,65.403585,54.144822,10.17344,15.083721,35.272742,70.369994
"Agap3 - Mus musculus",2183446,9.71699,10.32153,23.379954,23.037,19.715217,25.70422,10.346587,13.011595,34.459196,30.087661,10.115229,14.318288,15.724868,26.234504
"Agbl1 - Mus musculus",3646469,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Agbl2 - Mus musculus",2443254,0.311548,0.456483,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.292184,0.1
"Agbl3 - Mus musculus",1923473,1.109059,0.913546,0.468465,0.564319,0.2126,0.394834,0.506021,0.679177,0.942141,1.04338,0.93371,0.699076,1.018659,1.072805
"Agbl4 - Mus musculus",1918244,0.125283,0.392469,0.100668,0.1,0.1,0.1,0.1,0.151021,3.564885,3.979846,0.156088,0.286659,0.837769,1.567083
"Agbl5 - Mus musculus",2441745,2.692272,3.239373,2.268979,2.025175,2.368021,2.272103,0.408524,0.977906,5.837841,4.252867,2.551196,2.577122,6.196665,5.144689
"Ager - Mus musculus",893592,1.356092,1.853305,2.322481,2.044771,0.343291,0.161999,0.1,0.1,0.548551,0.392115,0.450851,0.10283,0.42125,0.231971
"Agfg1 - Mus musculus",1333754,10.013107,13.227119,62.21915,61.840802,6.295359,5.436079,6.78363,7.967803,15.341583,15.005782,21.474406,16.556083,28.095092,26.276221
"Agfg2 - Mus musculus",2443267,13.487821,13.049496,2.037602,1.807646,2.765704,3.491582,2.722423,3.422879,7.876466,7.659796,3.658673,3.143247,4.76848,7.764409
"Aggf1 - Mus musculus",1913799,10.984943,11.338467,7.374589,8.39317,3.766611,2.715538,3.775452,5.221107,5.430922,10.127545,11.054831,9.456879,13.561497,13.181956
"Agk - Mus musculus",3647346,3.287158,3.091823,2.28059,1.746895,1.629636,1.765129,1.239201,1.918968,4.398079,4.300807,1.883969,1.902781,3.481316,3.736849
"Agl - Mus musculus",1924809,16.226152,11.121382,1.819913,1.741155,1.305524,1.094595,1.012425,1.556232,2.822693,5.083662,3.14994,2.642914,8.57614,6.016463
"Agmat - Mus musculus",1923236,0.1,0.1,0.1,0.1,0.1,0.103492,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Agpat1 - Mus musculus",1932075,27.045198,23.486805,14.298909,14.760988,39.060389,46.690462,38.485921,41.70953,35.383818,30.171008,47.891977,57.63333,32.911839,45.543888
"Agpat2 - Mus musculus",1914762,1.043243,0.66672,1.335782,1.683638,3.542742,5.956927,0.170445,0.1,0.402975,0.609548,0.57812,0.876142,1.015202,0.956217
"Agpat3 - Mus musculus",1336186,105.916535,95.397098,27.201806,30.085828,57.574315,63.858389,63.779996,71.428269,31.595312,30.946788,54.41512,69.101331,69.590006,81.612697
"Agpat4 - Mus musculus",1915512,2.659968,3.876559,15.533604,15.450055,2.523613,3.161102,155.732311,152.119414,21.315713,21.287194,122.649111,119.845845,12.2512,18.067898
"Agpat5 - Mus musculus",1196345,40.086105,25.180724,7.383778,8.071236,7.816443,7.500553,9.061254,10.748819,10.773904,11.68803,18.218078,17.265506,39.975279,41.172435
"Agpat6 - Mus musculus",2142716,14.401542,15.441306,13.01901,12.883973,20.97528,24.781631,22.7294,21.450162,12.611794,15.072695,23.069531,30.675547,22.024347,33.08811
"Agpat9 - Mus musculus",3603816,0.1,0.134358,0.156171,0.133945,0.1,0.1,0.1,0.1,0.382097,0.256875,0.158568,0.158383,0.518042,0.707053
"Agphd1 - Mus musculus",2443139,1.075103,0.610185,0.439419,0.613526,0.122526,0.120325,0.105951,0.1,0.320234,0.290479,0.326145,0.177929,0.575018,0.318068
"Agps - Mus musculus",2443065,8.195108,8.058653,7.593318,7.024847,7.243087,5.03688,7.7004,9.560693,9.573384,9.826071,19.532482,12.772875,11.694991,7.962128
"Agr2 - Mus musculus",1344405,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Agr3 - Mus musculus",2685734,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Agrn - Mus musculus",87961,108.912509,122.659001,190.667746,182.325482,5.220585,8.329847,6.236399,11.085993,61.835669,61.156845,41.632276,47.734259,48.590181,57.01158
"Agrp - Mus musculus",892013,0.1,0.1,0.1,0.1,0.1,0.1,0.143156,0.1,0.1,0.1,0.1,0.102001,0.1,0.1
"Agt - Mus musculus",87963,9.631497,6.325991,0.39053,0.439794,0.379861,0.285889,0.219223,0.561131,1.305001,1.045181,0.1,0.1,1.011799,0.742401
"Agtpbp1 - Mus musculus",2159437,4.959165,4.862339,4.319298,4.059334,1.118715,0.562347,6.766001,9.890368,15.998503,22.258033,12.343425,6.629634,8.15208,6.242179
"Agtr1a - Mus musculus",87964,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.311722,0.225266,0.1,0.1,0.401618,0.393518
"Agtr1b - Mus musculus",87965,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Agtr2 - Mus musculus",87966,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.295332,0.338986,0.1,0.1,0.1,0.1
"Agtrap - Mus musculus",1339977,2.349904,2.397748,2.531684,2.415874,3.654521,3.70424,0.448303,0.508284,0.392737,0.303369,0.707718,0.807293,0.793825,0.902105
"Agxt - Mus musculus",1329033,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Agxt2 - Mus musculus",2146052,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Agxt2l1 - Mus musculus",1919010,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.125993,0.1,0.1,0.1,0.1,0.671961,0.1
"Agxt2l2 - Mus musculus",1920197,0.909297,0.92748,1.669939,1.71023,1.031184,0.730963,0.343656,0.428976,0.689784,0.59959,0.594953,0.854295,1.075355,0.872898
"Ahctf1 - Mus musculus",1915033,7.135376,7.163111,6.834744,6.806571,1.754523,1.165533,0.845811,0.974704,2.39904,7.740139,5.08038,4.341843,7.486932,4.339306
"Ahcy - Mus musculus",87968,2.754511,3.530815,5.997541,7.099729,3.805021,4.431411,7.680633,7.027697,4.493226,3.768172,5.158631,6.393915,5.976418,10.397925
"Ahcyl1 - Mus musculus",2385184,133.637893,94.104711,26.768812,26.871477,18.47232,13.027349,36.870777,41.046454,41.541733,59.817026,48.120664,40.982607,70.685571,53.018936
"Ahcyl2 - Mus musculus",1921590,15.113772,14.881469,3.673117,3.327612,4.702453,3.597003,5.905076,6.710661,11.111833,13.321878,8.253407,6.928597,11.395568,8.613722
"Ahdc1 - Mus musculus",2444218,6.125926,6.636401,2.575248,2.163741,6.242621,7.425937,0.347859,0.588484,14.053705,13.1478,1.403958,2.31883,4.254461,4.591655
"Ahi1 - Mus musculus",87971,10.320385,11.527198,1.746359,1.469881,2.567884,2.691772,4.72821,7.095986,31.566562,65.40238,11.161736,12.36029,20.476173,24.884788
"Ahnak - Mus musculus",1316648,1.894209,2.669261,9.637778,9.874303,1.19572,0.481528,0.1,0.154923,0.185053,0.468277,0.1,0.1,0.701333,1.27135
"Ahr - Mus musculus",105043,1.047538,1.048144,3.394202,3.0752,0.250727,0.271166,0.1,0.131034,1.053025,0.882892,0.197969,0.282501,0.336032,0.22972
"Ahrr - Mus musculus",1333776,0.300931,0.495987,0.1,0.1,0.1,0.1,0.255721,0.285472,0.261922,0.498811,0.682544,0.460757,0.433564,0.28171
"Ahsa1 - Mus musculus",2387603,16.528177,18.293887,21.572261,26.053832,30.831925,34.171904,44.668397,49.745689,35.841745,35.692371,48.19301,48.688351,42.441152,52.926482
"Ahsa2 - Mus musculus",1916133,8.348279,8.206223,6.220074,6.314441,1.952701,1.075787,5.629862,5.631188,9.392023,9.956078,12.304148,6.042401,10.450303,5.592331
"Ahsg - Mus musculus",107189,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"AI115009 - Mus musculus",2139623,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"AI118078 - Mus musculus",2142980,0.168055,0.28028,0.1,0.1,0.452388,0.37151,0.175055,0.51287,2.595851,1.722704,1.367126,2.080704,3.985552,6.928294
"AI182371 - Mus musculus",2138853,0.851434,0.764515,0.117193,0.123165,0.1,0.1,0.1,0.1,0.1,0.131144,0.176117,0.1,0.344923,0.20756
"AI314180 - Mus musculus",2140220,16.705024,14.771248,10.771786,10.941335,5.528117,3.106846,2.446653,3.765729,7.447591,16.933023,9.462921,6.919964,13.414948,9.31804
"AI314831 - Mus musculus",2138884,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"AI314976 - Mus musculus",2146818,5.377972,6.261122,8.54706,8.096034,11.434674,9.190514,4.796814,5.332815,5.749407,4.50206,7.212139,6.870871,9.835996,10.115673
"AI316807 - Mus musculus",2142501,11.408839,9.516644,6.881583,6.828339,10.065295,8.517409,10.839253,10.806756,11.774557,13.692355,8.519397,11.235702,10.102325,10.874993
"AI317395 - Mus musculus",2143575,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"AI413582 - Mus musculus",2146839,16.54029,16.033537,8.54788,9.674925,21.337476,31.774139,24.201829,26.08909,17.670198,17.889625,10.64716,10.709413,10.945346,12.323644
"AI414108 - Mus musculus",2143033,0.1,0.155539,0.1,0.1,0.204155,0.252008,1.298313,2.516685,8.509561,11.221307,22.668781,17.028455,15.801376,9.610892
"AI427809 - Mus musculus",2140270,0.273037,0.27044,0.192462,0.1,0.165336,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"AI428936 - Mus musculus",2141950,0.644623,1.229719,0.171113,0.228586,0.486151,0.366794,0.1,0.197381,1.490664,1.248441,0.333705,0.234751,0.933562,0.581949
"AI429214 - Mus musculus",2142538,1.872661,1.964005,1.034269,1.368776,0.578501,0.462695,1.064545,1.166028,0.480467,0.662059,1.486347,0.957563,1.124902,0.900106
"AI450353 - Mus musculus",2144169,1.953107,1.422831,0.283624,0.10627,0.488053,0.376433,0.217841,0.244893,1.17985,0.27347,0.513259,0.762992,1.320147,0.610233
"AI462493 - Mus musculus",2147553,7.570445,6.35262,27.065159,35.386887,8.372753,11.212049,11.150944,9.929308,8.078233,7.841238,8.186049,7.74343,9.172112,11.802739
"AI464131 - Mus musculus",2140300,115.111039,77.051786,0.380753,0.352956,1.011957,0.892456,4.165623,6.175301,2.348339,4.239174,4.132241,3.138214,8.336114,6.200771
"AI467606 - Mus musculus",2141979,0.209818,0.173364,6.732064,7.705453,7.767551,10.315791,0.140923,0.1,0.164061,0.1,0.1,0.1,0.500911,0.58351
"AI480653 - Mus musculus",2146443,8.260543,6.050716,9.164565,9.170997,3.754499,3.835992,2.112829,3.034996,9.543867,7.68551,3.308612,3.287458,4.977011,5.504239
"AI504432 - Mus musculus",2139742,1.0513,1.66008,0.1,0.1,0.114455,0.156035,0.156373,0.332307,9.674598,5.205056,1.353579,0.61954,7.752863,3.083268
"AI506816 - Mus musculus",2140929,0.375918,0.436348,0.1569,0.309352,0.592495,0.380755,0.1,0.210112,0.529826,0.383724,0.562135,0.46184,0.639052,0.333908
"AI507597 - Mus musculus",2140323,7.497444,3.203669,0.1,0.1,1.339136,1.422486,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"AI593442 - Mus musculus",2143099,2.841198,4.235596,0.255157,0.435901,0.250274,0.406367,0.176319,1.016688,14.778752,12.46731,0.251718,0.198371,2.380482,2.046824
"AI597468 - Mus musculus",2143652,5.269977,7.714618,5.891284,5.887344,3.975752,2.651226,3.24617,3.582283,9.899227,8.071237,10.311198,6.756452,14.945583,12.652208
"AI597479 - Mus musculus",2138299,7.134614,6.314557,2.974295,2.994716,1.648421,1.496999,8.253608,6.109347,7.073382,6.454565,7.411382,5.72015,7.989684,7.322188
"AI606473 - Mus musculus",2139767,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.638334,1.057107,0.1,0.1,0.1,0.1
"AI607873 - Mus musculus",2138302,0.1,0.1,0.1,0.1,2.91213,0.53128,0.1,0.1,0.1,0.257069,0.1,0.1,0.647564,0.155547
"AI646023 - Mus musculus",2143657,3.909487,4.779199,0.1,0.151948,0.1,0.1,2.854872,3.266684,8.466937,5.774113,2.707873,2.19074,4.350303,4.443339
"AI646519 - Mus musculus",2139024,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"AI661453 - Mus musculus",2146908,0.1,0.1,0.954434,0.759125,1.486524,1.713806,0.1,0.1,0.1,0.1,0.1,0.1,0.141433,0.1
"AI662270 - Mus musculus",2144254,0.1,0.1,0.1,0.1,0.527467,0.115204,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"AI747448 - Mus musculus",2139790,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"AI836003 - Mus musculus",2146066,0.58091,0.959318,0.463143,0.691038,0.110957,0.33592,0.277825,0.485992,24.754452,21.964339,1.594522,3.555836,4.803195,11.339996
"AI837181 - Mus musculus",2147598,9.851126,11.152047,10.680361,13.265575,22.853081,31.910237,9.111821,10.163191,17.161961,14.109042,7.454916,14.50582,12.523845,21.162557
"AI846148 - Mus musculus",2147611,8.787478,9.300223,15.149886,16.624878,6.41797,6.200526,2.504053,3.708449,9.257222,7.450089,5.363332,6.5807,6.48055,8.548189
"AI848100 - Mus musculus",2138346,13.067546,13.816315,10.955785,10.101145,4.115356,2.087632,2.64208,3.311818,7.431942,10.506258,11.668866,6.421624,14.323799,7.959656
"AI848285 - Mus musculus",2146080,1.105478,2.179476,0.152861,0.1,0.276607,0.601455,12.146293,10.761496,1.115271,0.882839,2.9249,2.661596,3.246128,5.858797
"AI854517 - Mus musculus",2142071,34.461143,38.478988,0.1,0.1,0.55827,0.818032,0.632041,1.351297,8.184951,7.127943,5.17437,5.228256,21.856529,24.587475
"AI854703 - Mus musculus",2141510,0.406181,0.394478,0.1,0.1,0.513666,0.733397,0.198404,0.465733,4.72928,3.237155,1.041846,1.609767,2.041074,4.033892
"AI987944 - Mus musculus",2142079,2.244111,2.256607,0.772338,0.91488,0.284302,0.137429,0.291636,0.293172,0.124777,0.536163,1.36925,0.324696,1.514138,0.535187
"Aicda - Mus musculus",1342279,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Aida - Mus musculus",4418561,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Aif1 - Mus musculus",1343098,0.197969,0.1,0.21501,0.520697,168.263798,152.978718,1.961825,2.850497,3.622393,3.317559,1.224266,1.418151,13.252355,7.921108
"Aif1l - Mus musculus",1919598,6.591592,9.97025,10.749749,12.895159,0.119834,0.38399,7.55942,7.067675,1.492978,1.524656,3.017612,4.293822,8.882191,12.615567
"Aifm1 - Mus musculus",1349419,15.168706,12.104416,7.53338,6.171878,3.4556,2.596582,1.992421,3.546439,5.332749,6.59962,10.580691,6.245865,9.891056,7.30864
"Aifm2 - Mus musculus",1918611,2.968741,1.477877,0.524512,0.383658,0.419685,0.645566,1.10043,1.601251,3.065602,1.831051,0.632348,1.108283,1.864451,1.657283
"Aifm3 - Mus musculus",1919418,50.597765,33.782683,1.184929,1.869906,0.4757,0.862268,0.455419,1.112993,3.515846,4.811084,0.144034,0.1,2.38802,0.877519
"Aig1 - Mus musculus",1913503,5.761697,6.73626,5.124411,5.563333,8.204112,8.386213,25.400075,29.547121,11.385245,9.388023,23.659891,27.151792,17.22584,22.881183
"Aim1 - Mus musculus",109544,0.1,0.1,1.006655,0.755532,0.143649,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.129933,0.1
"Aim1l - Mus musculus",1334463,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Aim2 - Mus musculus",2686159,0.1,0.1,0.681516,1.068442,8.713957,4.265876,0.1,0.1,0.1,0.235454,0.111485,0.1,2.159991,0.47489
"Aimp1 - Mus musculus",102774,12.014622,12.352929,29.19682,34.136368,13.975609,13.713774,18.837351,21.156438,20.177481,32.459383,21.389623,20.513294,23.326003,32.758424
"Aimp2 - Mus musculus",2385237,13.000402,9.4386,13.804995,15.88109,8.200717,11.099376,9.751692,10.156131,16.758808,17.735098,11.200644,15.520228,14.019623,22.221089
"Aip - Mus musculus",109622,7.10435,8.072753,42.064455,48.884517,32.504422,54.232367,27.805616,26.267306,18.439841,24.834205,16.733108,27.867034,15.337489,25.870236
"Aipl1 - Mus musculus",2148800,0.1,0.1,0.144691,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Aire - Mus musculus",1338803,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.106775,0.1,0.171784,0.207392,0.114898,0.1
"Airn - Mus musculus",1353471,1.127864,5.573917,2.602971,2.143758,0.1,0.1,0.1,0.219961,0.492492,0.70137,1.102386,1.377281,2.326765,2.171511
"Ajap1 - Mus musculus",2685419,0.1,0.172183,0.352063,0.384878,0.2249,0.157968,0.133685,0.590238,12.63504,16.883559,0.287891,0.5253,1.010569,2.094295
"Ak1 - Mus musculus",87977,7.933993,6.090676,0.683932,0.555407,21.656729,31.455025,14.72664,15.599555,25.216188,22.524864,10.91891,13.393777,7.736759,9.876177
"AK129341 - Mus musculus",2680221,0.920284,1.130653,0.295804,0.365379,0.1,0.1,0.340739,0.418419,1.517276,2.654042,1.93093,0.859232,0.829966,0.413706
"Ak2 - Mus musculus",87978,24.457837,25.403449,27.132477,28.07433,37.568909,28.962888,16.163223,14.432183,14.705361,13.162761,17.263152,18.672471,21.347501,27.870141
"Ak3 - Mus musculus",1860835,26.123622,27.047818,42.825419,44.827464,6.437502,6.328316,39.070781,39.460965,9.001906,10.555685,34.541506,31.724957,29.684735,30.446198
"Ak5 - Mus musculus",2677491,0.195218,0.197143,0.223538,0.190424,0.563236,0.975134,0.450269,1.441831,6.046794,8.931918,1.380491,1.394101,6.189303,9.304003
"Ak7 - Mus musculus",1926051,0.1,1.239974,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Akap1 - Mus musculus",104729,6.888438,6.150052,5.76714,6.35637,2.771746,4.065841,4.191466,4.609875,9.187408,9.396372,6.932773,8.206235,7.804542,8.842465
"Akap10 - Mus musculus",1890218,7.038997,5.822473,4.85034,4.871433,6.03129,3.590899,1.651929,2.237257,4.809859,5.078416,8.367462,5.557829,6.49007,4.258337
"Akap11 - Mus musculus",2684060,13.565428,13.86635,5.575402,5.018536,1.597595,0.865003,3.7253,5.152351,8.453271,16.867692,13.630004,7.868482,12.773497,8.537308
"Akap12 - Mus musculus",1932576,3.374271,6.564678,74.275143,65.914533,0.52291,0.577981,1.208648,1.387012,1.176204,5.458191,1.427382,1.557405,4.259794,4.611506
"Akap13 - Mus musculus",2676556,5.392661,5.653978,11.243666,9.915955,11.488389,7.510084,0.156511,0.391963,0.782574,1.767529,2.506292,2.782706,7.626206,5.323901
"Akap14 - Mus musculus",3618288,0.1,0.144243,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Akap2 - Mus musculus",1306795,4.082344,4.893479,59.058059,53.779397,0.426965,0.399249,0.165357,0.375218,3.150738,2.8379,1.174542,0.733716,0.990675,1.008891
"Akap3 - Mus musculus",1341149,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Akap4 - Mus musculus",102794,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Akap5 - Mus musculus",2685104,0.960592,1.142557,0.1,0.1,0.217196,0.241709,0.1,0.12545,1.829131,1.956965,0.309618,0.145791,2.040038,0.601348
"Akap6 - Mus musculus",3050566,8.212601,7.297697,0.1,0.1,0.19799,0.134865,3.31513,5.341661,6.094526,14.805304,3.08339,2.378303,5.159689,4.020569
"Akap7 - Mus musculus",1859150,16.713488,19.352505,4.472321,5.106913,0.842054,0.445062,0.69236,1.177741,22.279931,21.161902,3.437562,2.376469,14.67616,9.903872
